Pair,EntryTime,ExitTime,EntryPrice,ExitPrice,R,DurationBars,BTC_OK,VolExpansion,FailedBounce,Rejection,LiquidationOverride,MaxFavorableR,MaxAdverseR
B-ADAUSDT,1636378200000,1636389000000,2.028,2.045629044561315,-1.00,12,1,0,0,0,1,0.45,1.42
B-ADAUSDT,1652064300000,1652093100000,0.7152,0.6535929775027417,3.00,32,1,0,0,1,1,3.10,0.38
B-ADAUSDT,1667856600000,1667880000000,0.4068,0.38228300207553007,4.50,26,1,0,0,1,1,3.27,0.18
B-ADAUSDT,1670847300000,1670879700000,0.3043,0.3068557411932679,-1.00,36,1,0,0,0,1,0.63,1.25
B-ADAUSDT,1672764300000,1672794000000,0.2512,0.2534647500261433,-1.00,33,1,0,0,0,1,0.44,1.37
B-ADAUSDT,1674596700000,1674693900000,0.3722,0.3807383533776028,-1.00,108,1,0,0,1,1,2.96,1.99
B-ADAUSDT,1680463800000,1680471000000,0.3767,0.38191041419384936,-1.00,8,1,0,0,0,1,0.17,1.04
B-ADAUSDT,1685892600000,1685903400000,0.3801,0.38143047220843557,-1.00,12,1,0,0,0,1,0.23,1.28
B-ADAUSDT,1689177600000,1689261300000,0.2888,0.29151221284640594,-1.00,93,1,0,0,0,1,1.47,1.84
B-ADAUSDT,1692036000000,1692046800000,0.2887,0.29093508091087705,-1.00,12,1,0,0,0,1,0.22,1.03
B-ADAUSDT,1692122400000,1692126000000,0.2875,0.2827654127887593,5.25,4,1,0,0,0,1,8.49,0.32
B-ADAUSDT,1692216900000,1692234900000,0.2693,0.27606021441326395,-1.00,20,1,0,0,0,1,0.58,1.07
B-ADAUSDT,1693250100000,1693258200000,0.2643,0.26670178136900585,-1.00,9,1,0,0,0,1,0.04,1.04
B-ADAUSDT,1698849900000,1698860700000,0.2873,0.29256601608062427,-1.00,12,1,0,0,1,1,0.13,1.01
B-ADAUSDT,1701607500000,1701641700000,0.3902,0.39400608060086323,-1.00,38,1,0,0,0,1,0.63,1.29
B-ADAUSDT,1709048700000,1709059500000,0.6133,0.6237634446903428,-1.00,12,1,0,0,0,1,0.57,1.14
B-ADAUSDT,1712580300000,1712582100000,0.6028,0.6077657885012349,-1.00,2,1,0,0,0,1,0.00,1.23
B-ADAUSDT,1712942100000,1713038400000,0.5232,0.40956942632081017,4.50,107,1,0,0,0,1,3.21,0.31
B-ADAUSDT,1715498100000,1715508900000,0.4386,0.4409804141459438,-1.00,12,1,0,0,0,1,0.76,1.26
B-ADAUSDT,1716137100000,1716145200000,0.4655,0.46958287095540147,-1.00,9,1,0,0,0,1,0.12,1.08
B-ADAUSDT,1718586900000,1718607600000,0.4152,0.4077335727676336,3.00,23,1,0,0,0,1,3.62,0.28
B-ADAUSDT,1722780000000,1722792600000,0.3542,0.33892448898517075,5.25,14,1,0,0,0,1,4.07,0.18
B-ADAUSDT,1730961000000,1730970000000,0.3665,0.37269200126468577,-1.00,10,1,0,1,1,0,0.13,1.07
B-ADAUSDT,1738500300000,1738503900000,0.8585,0.8765340875545179,-1.00,4,1,0,0,0,1,0.03,1.01
B-ADAUSDT,1740384000000,1740409200000,0.7386,0.7118982704499495,3.00,28,1,0,0,0,1,3.47,0.48
B-ADAUSDT,1743963300000,1744006500000,0.5922,0.5348391999212573,5.25,48,1,0,0,0,1,3.24,0.27
B-ADAUSDT,1760028300000,1760030100000,0.7966,0.8050985651242725,-1.00,2,1,0,0,0,1,0.15,1.04
B-TRXUSDT,1536085800000,1536140700000,0.02543,0.024000019725727177,5.25,61,1,0,0,0,1,3.59,0.29
B-TRXUSDT,1538831700000,1538858700000,0.02334,0.023820641388685438,-1.00,30,1,0,0,0,1,0.92,1.02
B-TRXUSDT,1542589200000,1542606300000,0.01862,0.01764872324115614,5.25,19,1,0,0,0,1,4.48,0.40
B-TRXUSDT,1542614400000,1542690000000,0.017,0.015556296470756195,4.50,84,1,0,0,0,1,3.64,0.42
B-TRXUSDT,1545080400000,1545108300000,0.01412,0.014472804067068554,-1.00,31,1,0,0,1,1,0.74,1.05
B-TRXUSDT,1547065800000,1547091000000,0.02867,0.029533949471759562,-1.00,28,1,0,0,0,1,1.46,1.23
B-TRXUSDT,1548515700000,1548522900000,0.02819,0.02870954934685268,-1.00,8,1,0,0,0,1,0.85,1.12
B-TRXUSDT,1549223100000,1549268100000,0.02532,0.025669032214975848,-1.00,50,1,0,0,0,1,0.89,2.52
B-TRXUSDT,1553247000000,1553249700000,0.02221,0.022420776444349384,-1.00,3,1,0,0,0,1,0.14,1.19
B-TRXUSDT,1554076800000,1554080400000,0.02338,0.02349803070942603,-1.00,4,1,0,1,1,0,1.69,1.78
B-TRXUSDT,1561122900000,1561164300000,0.03321,0.03354193561831254,-1.00,46,1,0,0,0,1,1.21,1.05
B-TRXUSDT,1566962100000,1567013400000,0.01747,0.01710338759469933,3.00,57,1,0,0,0,1,3.36,0.98
B-TRXUSDT,1568635200000,1568667600000,0.01546,0.015661133293798507,-1.00,36,1,0,0,1,1,0.94,1.09
B-TRXUSDT,1569272400000,1569350700000,0.01606,0.014196637742753301,3.00,87,1,0,0,0,1,3.45,0.39
B-TRXUSDT,1569759300000,1569773700000,0.01288,0.01315124702432048,-1.00,16,1,0,0,0,1,0.48,1.07
B-TRXUSDT,1574317800000,1574334000000,0.01624,0.01552445702631457,5.25,18,1,0,0,1,1,3.48,0.50
B-TRXUSDT,1574345700000,1574348400000,0.01555,0.01510770451726609,3.00,3,1,0,0,0,1,6.78,0.14
B-TRXUSDT,1576520100000,1576592100000,0.01363,0.012819902703986183,5.25,80,1,0,0,0,1,3.11,0.37
B-TRXUSDT,1583625600000,1583677800000,0.01683,0.01619878548677207,4.50,58,1,0,0,0,1,3.04,0.14
B-TRXUSDT,1583947800000,1583952300000,0.01433,0.014549170182981396,-1.00,5,1,0,0,0,1,1.00,1.14
B-TRXUSDT,1583993700000,1584009000000,0.0137,0.012273002952265846,5.25,17,1,0,0,0,1,5.26,0.00
B-TRXUSDT,1590870600000,1590874200000,0.01587,0.01605828434365519,-1.00,4,1,0,0,0,1,0.27,2.50
B-TRXUSDT,1592104500000,1592184600000,0.01643,0.01594372751212019,5.25,89,1,0,0,0,1,3.76,0.49
B-TRXUSDT,1596286800000,1596301200000,0.01967,0.02008653601345072,-1.00,16,1,0,0,0,1,0.67,1.37
B-TRXUSDT,1596966300000,1596971700000,0.02035,0.02059767033149982,-1.00,6,1,0,0,0,1,0.12,1.09
B-TRXUSDT,1598823900000,1598886000000,0.02698,0.027439130204513378,-1.00,69,1,0,1,0,1,2.61,1.44
B-TRXUSDT,1598918400000,1598923800000,0.02855,0.02951148493771532,-1.00,6,1,0,0,0,1,0.52,1.45
B-TRXUSDT,1605951000000,1605961800000,0.02732,0.027983501651710027,-1.00,12,1,0,0,1,1,0.30,1.63
B-TRXUSDT,1606137300000,1606142700000,0.02969,0.03059154425157787,-1.00,6,1,0,0,0,1,0.12,1.40
B-TRXUSDT,1606723200000,1606743900000,0.03058,0.03126072351859221,-1.00,23,1,0,0,0,1,0.50,1.26
B-TRXUSDT,1608076800000,1608112800000,0.02901,0.029220518504508426,-1.00,40,1,0,0,0,1,1.24,1.43
B-TRXUSDT,1617119100000,1617129000000,0.06508,0.06574625490363727,-1.00,11,1,0,0,0,1,0.54,1.10
B-TRXUSDT,1617137100000,1617141600000,0.06485,0.06552544414446289,-1.00,5,1,0,0,0,1,0.43,1.13
B-TRXUSDT,1618243200000,1618245900000,0.12804,0.13089923011087057,-1.00,3,1,0,1,1,0,0.01,1.54
B-TRXUSDT,1619044200000,1619109000000,0.12468,0.12852753146965812,-1.00,72,1,0,0,0,1,1.60,1.06
B-TRXUSDT,1630997100000,1631007000000,0.10231,0.09634589127891102,5.25,11,1,0,0,1,1,3.37,0.21
B-TRXUSDT,1632051900000,1632069000000,0.10376,0.10551062777670114,-1.00,19,1,0,0,0,1,0.37,1.02
B-TRXUSDT,1635246000000,1635319800000,0.10372,0.09875692263795222,3.00,82,1,0,0,0,1,3.03,0.51
B-TRXUSDT,1642714200000,1642723200000,0.07009,0.06735034424617152,3.00,10,1,0,0,1,1,3.30,0.00
B-TRXUSDT,1650459600000,1650461400000,0.06302,0.06247195381822819,3.00,2,1,0,1,1,0,3.12,0.99
B-TRXUSDT,1654003800000,1654011900000,0.07952,0.08092991880352104,-1.00,9,1,0,1,0,1,0.01,1.33
B-TRXUSDT,1654942500000,1654951500000,0.07916,0.07696576163202272,3.00,10,1,0,0,0,1,3.21,0.15
B-TRXUSDT,1655000100000,1655022600000,0.07523,0.07619853321456459,-1.00,25,1,0,0,0,1,1.16,1.00
B-TRXUSDT,1667856600000,1667880000000,0.06226,0.060645108198929,3.00,26,1,0,0,0,1,4.18,0.93
B-TRXUSDT,1667929500000,1667971800000,0.06055,0.062207334721052714,-1.00,47,1,0,0,1,1,2.62,2.99
B-TRXUSDT,1668319200000,1668343500000,0.0541,0.0513885545921273,3.00,27,1,0,0,0,1,3.09,0.02
B-TRXUSDT,1672929000000,1672971300000,0.05425,0.053299192981541337,5.25,47,1,0,0,0,1,4.29,0.35
B-TRXUSDT,1678315500000,1678329000000,0.06495,0.065530988857391,-1.00,15,1,0,0,0,1,0.41,1.07
B-TRXUSDT,1681206300000,1681234200000,0.06666,0.06718318328275424,-1.00,31,1,0,0,1,1,2.54,2.06
B-TRXUSDT,1685713500000,1685730600000,0.07616,0.07658548057299665,-1.00,19,1,0,0,1,1,0.09,1.20
B-TRXUSDT,1692126000000,1692307800000,0.07644,0.07383463445456408,5.25,202,1,0,0,1,1,4.74,0.38
B-TRXUSDT,1694423700000,1694440800000,0.07824,0.07716683900841242,3.00,19,1,0,0,0,1,3.16,0.11
B-TRXUSDT,1694459700000,1694473200000,0.07728,0.07755319192948719,-1.00,15,1,0,0,0,1,1.06,1.13
B-TRXUSDT,1696271400000,1696372200000,0.08765,0.08861675816945261,-1.00,112,1,0,0,0,1,0.36,1.88
B-TRXUSDT,1698768000000,1698768900000,0.09609,0.0960649957175912,-1.00,1,1,0,1,1,0,0.00,0.00
B-TRXUSDT,1700514000000,1700529300000,0.10117,0.10188120487235122,-1.00,17,1,0,0,0,1,0.45,1.01
B-TRXUSDT,1701607500000,1701626400000,0.10284,0.10330440421555903,-1.00,21,1,0,0,0,1,0.60,1.42
B-TRXUSDT,1702163700000,1702176300000,0.10697,0.10743543311347632,-1.00,14,1,0,0,0,1,1.46,1.14
B-TRXUSDT,1704205800000,1704213900000,0.10913,0.10966515199784843,-1.00,9,1,0,0,1,1,1.21,1.14
B-TRXUSDT,1705072500000,1705123800000,0.107,0.10802740768968006,-1.00,57,1,0,0,0,1,1.16,1.14
B-TRXUSDT,1707152400000,1707160500000,0.11809,0.11862556032132135,-1.00,9,1,0,0,0,1,0.35,3.57
B-TRXUSDT,1707922800000,1707944400000,0.1285,0.12917478772281246,-1.00,24,1,0,0,1,1,0.25,1.02
B-TRXUSDT,1710062100000,1710098100000,0.13574,0.13465809015571778,5.25,40,1,0,0,0,1,4.82,0.17
B-TRXUSDT,1710780300000,1710807300000,0.12368,0.12430111532123775,-1.00,30,1,0,0,0,1,1.03,1.09
B-TRXUSDT,1710840600000,1710961200000,0.11762,0.1206812604049748,-1.00,134,1,0,0,0,1,2.39,1.06
B-TRXUSDT,1711950300000,1712047500000,0.12144,0.11687642897446308,4.50,108,1,0,0,0,1,3.01,0.36
B-TRXUSDT,1712646900000,1712649600000,0.12213,0.12110207256857639,5.25,3,1,0,0,0,1,3.04,0.47
B-TRXUSDT,1712670300000,1712717100000,0.12208,0.12031975300215057,5.25,52,1,0,0,0,1,3.44,0.53
B-TRXUSDT,1721583900000,1721606400000,0.13421,0.13456905489856022,-1.00,25,1,0,0,1,1,1.39,3.93
B-TRXUSDT,1722780000000,1722817800000,0.1277,0.1256299633881284,5.25,42,1,0,0,0,1,3.62,0.29
B-TRXUSDT,1724029200000,1724053500000,0.1346,0.1355683564348051,-1.00,27,1,0,0,0,1,0.62,1.24
B-TRXUSDT,1731171600000,1731173400000,0.1601,0.16045746452032134,-1.00,2,1,0,0,0,1,0.28,1.12
B-TRXUSDT,1731302100000,1731341700000,0.1649,0.16578329581897264,-1.00,44,1,0,1,0,1,1.36,1.25
B-TRXUSDT,1732281300000,1732293900000,0.197,0.20028335048131476,-1.00,14,1,0,0,0,1,0.06,1.01
B-TRXUSDT,1733111100000,1733152500000,0.2087,0.2125739062808544,-1.00,46,1,0,0,0,1,1.39,1.03
B-TRXUSDT,1733208300000,1733220900000,0.2288,0.2362889434204794,-1.00,14,1,0,0,0,1,0.39,1.30
B-TRXUSDT,1733714100000,1733733900000,0.311,0.2965248045314396,5.25,22,1,0,0,0,1,3.30,0.04
B-TRXUSDT,1736674200000,1736684100000,0.2364,0.23794558581805006,-1.00,11,1,0,0,0,1,0.26,1.16
B-TRXUSDT,1737879300000,1737932400000,0.2524,0.24965196131098993,4.50,59,1,0,0,0,1,3.06,0.55
B-TRXUSDT,1738461600000,1738500300000,0.2443,0.23863553239076724,5.25,43,1,0,0,0,1,3.44,0.05
B-TRXUSDT,1752710400000,1752712200000,0.3083,0.3099804825260764,-1.00,2,1,0,0,0,1,0.00,1.37
B-TRXUSDT,1752716700000,1752718500000,0.3082,0.309556962036199,-1.00,2,1,0,0,0,1,0.07,1.18
B-TRXUSDT,1753712100000,1753758900000,0.3229,0.325441572785263,-1.00,52,1,0,1,1,0,1.14,1.30
B-TRXUSDT,1758441600000,1758459600000,0.3449,0.341808308261418,4.50,20,1,0,0,0,1,3.11,0.19
B-TRXUSDT,1762136100000,1762144200000,0.2963,0.2927032430096852,3.00,9,1,0,0,0,1,3.00,0.42
B-TRXUSDT,1762165800000,1762184700000,0.2938,0.2878529355360013,4.50,21,1,0,0,0,1,3.08,0.05
B-TRXUSDT,1762192800000,1762242300000,0.2845,0.27840724135082046,5.25,55,1,0,0,0,1,3.45,0.54
B-TRXUSDT,1764462600000,1764489600000,0.2804,0.2809701,-1.00,30,1,0,0,0,1,1.58,2.28
B-XLMUSDT,1542132000000,1542188700000,0.26434,0.25387653543972744,5.25,35,1,0,0,0,1,3.42,0.52
B-XLMUSDT,1542614400000,1542696300000,0.23359,0.21443999791932872,3.00,91,1,0,0,0,1,3.27,0.77
B-XLMUSDT,1550462400000,1550493000000,0.08025,0.08125141265607974,-1.00,34,1,0,0,0,1,1.57,1.07
B-XLMUSDT,1552887000000,1552901400000,0.10894,0.10604820825409049,5.25,16,1,0,0,0,1,3.05,0.04
B-XLMUSDT,1561464900000,1561530600000,0.1258,0.12710245998453862,-1.00,73,1,0,0,0,1,2.92,1.27
B-XLMUSDT,1562818500000,1562914800000,0.08817,0.09303271968268512,-1.00,107,1,0,0,0,1,0.56,1.06
B-XLMUSDT,1565704800000,1565720100000,0.07397,0.07493338921948851,-1.00,17,1,0,0,0,1,1.24,1.03
B-XLMUSDT,1565741700000,1565800200000,0.07385,0.07194165502652634,5.25,65,1,0,0,0,1,3.22,0.94
B-XLMUSDT,1568635200000,1568667600000,0.05843,0.05894710154798534,-1.00,36,1,0,0,0,1,0.93,1.26
B-XLMUSDT,1568692800000,1568708100000,0.05826,0.05867534141741007,-1.00,17,1,0,0,0,1,0.53,1.18
B-XLMUSDT,1570996800000,1571030100000,0.0614,0.062457931625911886,-1.00,37,1,0,0,0,1,0.57,1.43
B-XLMUSDT,1571739300000,1571750100000,0.06393,0.0643534195263454,-1.00,12,1,0,0,0,1,0.38,1.77
B-XLMUSDT,1571993100000,1572000300000,0.0599,0.06079365469805494,-1.00,8,1,0,0,0,1,0.00,1.39
B-XLMUSDT,1572516000000,1572521400000,0.06226,0.06337272774539564,-1.00,6,1,0,0,0,1,0.23,1.11
B-XLMUSDT,1576520100000,1576553400000,0.04927,0.046129146858628865,5.25,37,1,0,0,0,1,3.43,0.03
B-XLMUSDT,1576589400000,1576611000000,0.04518,0.043277967117416626,4.50,24,1,0,0,0,1,3.39,0.16
B-XLMUSDT,1577930400000,1577953800000,0.04506,0.045217805435313035,-1.00,26,1,0,0,0,1,2.22,1.65
B-XLMUSDT,1578259800000,1578275100000,0.04553,0.0458465791716464,-1.00,17,1,0,0,1,1,1.07,1.17
B-XLMUSDT,1578924900000,1578931200000,0.04787,0.04810676271928669,-1.00,7,1,0,0,0,1,1.14,1.14
B-XLMUSDT,1581781500000,1581859800000,0.08243,0.0735281057825762,5.25,87,1,0,0,0,1,3.00,0.48
B-XLMUSDT,1583625600000,1583674200000,0.05761,0.055207933645874605,4.50,54,1,0,0,0,1,3.10,0.10
B-XLMUSDT,1583937000000,1583949600000,0.05011,0.04800609549031866,4.50,14,1,0,0,0,1,3.45,0.34
B-XLMUSDT,1583985600000,1584009000000,0.0464,0.04059447401143992,4.50,26,1,0,0,0,1,4.01,0.40
B-XLMUSDT,1584019800000,1584021600000,0.03474,0.036709371431268865,-1.00,2,1,0,1,0,1,0.12,1.09
B-XLMUSDT,1585756800000,1585772100000,0.03927,0.03976566998107167,-1.00,17,1,0,0,0,1,0.54,1.05
B-XLMUSDT,1586106000000,1586108700000,0.04192,0.04221583051731714,-1.00,3,1,0,0,0,1,1.28,1.15
B-XLMUSDT,1586947500000,1586995200000,0.04735,0.045420447009521185,5.25,53,1,0,0,0,1,3.39,0.90
B-XLMUSDT,1587303000000,1587332700000,0.04888,0.049624257444066816,-1.00,33,1,0,0,1,1,0.87,1.01
B-XLMUSDT,1587339000000,1587350700000,0.04891,0.0496186287420781,-1.00,13,1,0,0,0,1,0.52,1.19
B-XLMUSDT,1588145400000,1588158000000,0.06875,0.07008057401292475,-1.00,14,1,0,0,0,1,0.00,1.28
B-XLMUSDT,1590850800000,1590867000000,0.06871,0.07001167819420326,-1.00,18,1,0,0,1,1,0.00,1.91
B-XLMUSDT,1590870600000,1590872400000,0.07039,0.07139954340550002,-1.00,2,1,0,0,1,1,0.24,1.13
B-XLMUSDT,1590883200000,1590909300000,0.07116,0.07292939836029559,-1.00,29,1,0,0,0,1,0.75,1.03
B-XLMUSDT,1593186300000,1593190800000,0.06684,0.06728167428235436,-1.00,5,1,0,0,0,1,0.48,1.02
B-XLMUSDT,1594166400000,1594169100000,0.07285,0.07369218061589777,-1.00,3,1,0,0,0,1,0.47,1.37
B-XLMUSDT,1594219500000,1594221300000,0.07794,0.0788040228077935,-1.00,2,1,0,1,1,0,0.02,1.11
B-XLMUSDT,1596276900000,1596283200000,0.09954,0.10126492257811438,-1.00,7,1,0,0,1,1,0.05,2.26
B-XLMUSDT,1600604100000,1600682400000,0.07683,0.07323608367799164,5.25,87,1,0,0,0,1,3.30,0.50
B-XLMUSDT,1602820800000,1602867600000,0.07304,0.07454107411810498,-1.00,52,1,0,0,0,1,0.75,1.23
B-XLMUSDT,1606140900000,1606141800000,0.11464,0.11469550314452107,-1.00,1,1,0,1,1,0,44.68,8.29
B-XLMUSDT,1607419800000,1607436000000,0.158,0.1623268895193693,-1.00,18,1,0,0,0,1,0.70,1.02
B-XLMUSDT,1608076800000,1608113700000,0.16378,0.16695520252260332,-1.00,41,1,0,0,1,1,1.42,1.07
B-XLMUSDT,1609689600000,1609690500000,0.13391,0.13314910418672518,-1.00,1,1,0,1,1,0,0.00,0.00
B-XLMUSDT,1612867500000,1612893600000,0.38485,0.3957074696731769,-1.00,29,1,0,0,0,1,0.08,1.05
B-XLMUSDT,1613995200000,1614068100000,0.46117,0.3796472322151509,5.25,81,1,0,0,1,1,3.40,0.37
B-XLMUSDT,1616198400000,1616211000000,0.39486,0.3965805167851773,-1.00,14,1,0,1,1,0,1.08,2.39
B-XLMUSDT,1620239400000,1620258300000,0.58219,0.6011153867211725,-1.00,21,1,0,0,0,1,0.57,1.26
B-XLMUSDT,1635256800000,1635278400000,0.3777,0.3818354147101588,-1.00,24,1,0,0,0,1,0.36,1.02
B-XLMUSDT,1642714200000,1642729500000,0.2416,0.2232609384858115,5.25,17,1,0,0,0,1,3.21,0.02
B-XLMUSDT,1653879600000,1653886800000,0.1352,0.1377474238343852,-1.00,8,1,0,0,0,1,0.24,1.18
B-XLMUSDT,1661440500000,1661448600000,0.1093,0.11039518228444924,-1.00,9,1,0,0,0,1,0.37,1.10
B-XLMUSDT,1667856600000,1667870100000,0.1091,0.11055031896080228,-1.00,15,1,0,0,0,1,0.97,1.10
B-XLMUSDT,1668933000000,1668988800000,0.0898,0.08563896317529093,5.25,62,1,0,0,0,1,3.39,0.58
B-XLMUSDT,1687852800000,1687860900000,0.0938,0.09458889044912333,-1.00,9,1,0,0,0,1,0.89,1.52
B-XLMUSDT,1692033300000,1692107100000,0.1365,0.13409045234804964,5.25,82,1,0,0,0,1,3.24,0.12
B-XLMUSDT,1692216900000,1692307800000,0.1254,0.1155522687757258,5.25,101,1,0,0,0,1,6.03,0.70
B-XLMUSDT,1696282200000,1696297500000,0.111,0.1119853837900536,-1.00,17,1,0,0,0,1,0.71,1.01
B-XLMUSDT,1697679000000,1697732100000,0.1023,0.10356877179761777,-1.00,59,1,0,0,0,1,0.16,1.18
B-XLMUSDT,1701607500000,1701642600000,0.1211,0.12219495628810141,-1.00,39,1,0,0,0,1,0.27,1.46
B-XLMUSDT,1705851000000,1705860900000,0.116,0.11667670115432884,-1.00,11,1,0,0,0,1,0.44,1.03
B-XLMUSDT,1708337700000,1708342200000,0.116,0.11715129707566349,-1.00,5,1,0,0,0,1,0.00,1.13
B-XLMUSDT,1708361100000,1708375500000,0.1164,0.11781176239661607,-1.00,16,1,0,0,0,1,0.57,1.06
B-XLMUSDT,1709048700000,1709055900000,0.1188,0.12037267291391832,-1.00,8,1,0,0,0,1,0.64,1.02
B-XLMUSDT,1709449200000,1709450100000,0.1352,0.1299657235927239,3.00,1,1,0,0,0,1,4.41,0.11
B-XLMUSDT,1710073800000,1710117900000,0.1412,0.135369032702077,4.50,49,1,0,0,1,1,3.65,0.36
B-XLMUSDT,1712937600000,1712942100000,0.1249,0.1199506404430341,5.25,5,1,0,0,0,1,4.79,0.42
B-XLMUSDT,1717691400000,1717767000000,0.106,0.10678149423868921,-1.00,84,1,0,0,0,1,1.54,1.02
B-XLMUSDT,1720054800000,1720098900000,0.0897,0.08636512242875581,5.25,49,1,0,0,0,1,3.24,0.27
B-XLMUSDT,1720746900000,1720748700000,0.0884,0.08931992035905464,-1.00,2,1,0,0,0,1,0.00,1.09
B-XLMUSDT,1731301200000,1731303000000,0.1113,0.1087019170689741,3.00,2,1,0,0,0,1,3.00,0.00
B-XLMUSDT,1735666200000,1735689600000,0.3303,0.33867879901593767,-1.00,26,1,0,0,0,1,0.19,1.15
B-XLMUSDT,1740366000000,1740433500000,0.3245,0.3101912025320613,5.25,75,1,0,0,1,1,3.23,0.38
B-XLMUSDT,1745145000000,1745178300000,0.2423,0.243701804893513,-1.00,37,1,0,0,0,1,2.35,1.43
B-XLMUSDT,1751824800000,1751832000000,0.2431,0.24504441524393902,-1.00,8,1,0,0,0,1,0.67,1.65
B-XLMUSDT,1760026500000,1760031900000,0.375,0.3769021502307827,-1.00,6,1,0,1,1,0,2.21,1.21
B-XLMUSDT,1762099200000,1762126200000,0.3005,0.30430850860196784,-1.00,30,1,0,0,1,1,0.26,1.21
B-XLMUSDT,1762182900000,1762560000000,0.2808,0.2947292244525285,-1.00,419,1,0,0,0,1,2.07,1.02
B-XLMUSDT,1767319200000,1767324600000,0.2064,0.20790860106550146,-1.00,6,1,0,0,0,1,0.53,1.92
B-IOTAUSDT,1528587900000,1528591500000,1.6481,1.5617062741572452,3.00,4,1,0,0,0,1,4.35,0.11
B-IOTAUSDT,1529631000000,1529660700000,1.138,1.0452271145334993,5.25,33,1,0,0,0,1,3.08,0.05
B-IOTAUSDT,1536085800000,1536141600000,0.7148,0.6603126737858488,5.25,62,1,0,0,0,1,3.78,0.43
B-IOTAUSDT,1542188700000,1542210300000,0.4917,0.45346279860405647,3.00,24,1,0,0,0,1,3.17,0.35
B-IOTAUSDT,1542537900000,1542558600000,0.4114,0.4162259472243081,-1.00,23,1,0,0,0,1,0.23,1.12
B-IOTAUSDT,1542571200000,1542593700000,0.4136,0.3998982163340163,5.25,25,1,0,0,0,1,4.05,0.24
B-IOTAUSDT,1542614400000,1542696300000,0.3707,0.32004784124605695,4.50,91,1,0,0,0,1,3.48,0.19
B-IOTAUSDT,1545080400000,1545141600000,0.2535,0.25888406125732705,-1.00,68,1,0,0,1,1,1.67,1.02
B-IOTAUSDT,1549562400000,1549604700000,0.2503,0.2546261665893389,-1.00,47,1,0,0,0,1,0.32,1.55
B-IOTAUSDT,1550428200000,1550432700000,0.2725,0.27548312730638547,-1.00,5,1,0,0,0,1,0.10,1.01
B-IOTAUSDT,1553098500000,1553106600000,0.3002,0.2904421986693453,3.00,9,1,0,0,0,1,3.75,0.28
B-IOTAUSDT,1554213600000,1554247800000,0.3408,0.3505158091544922,-1.00,38,1,0,0,0,1,1.16,1.15
B-IOTAUSDT,1556416800000,1556494200000,0.2565,0.26632757528225504,-1.00,86,1,0,0,1,1,0.66,1.07
B-IOTAUSDT,1567015200000,1568744100000,0.2453,0.2613674251408138,-1.00,1921,1,0,0,0,1,1.16,1.54
B-IOTAUSDT,1569272400000,1569337200000,0.2852,0.26579399852610813,4.50,72,1,0,0,0,1,3.11,0.15
B-IOTAUSDT,1571990400000,1571999400000,0.2525,0.2536372237079473,-1.00,10,1,0,0,0,1,1.06,1.32
B-IOTAUSDT,1574325900000,1574348400000,0.2366,0.22374403555455247,5.25,25,1,0,0,0,1,4.01,0.28
B-IOTAUSDT,1574368200000,1574384400000,0.2268,0.22912305634224828,-1.00,18,1,0,0,0,1,1.25,1.16
B-IOTAUSDT,1576520100000,1576522800000,0.1846,0.17436819461056638,3.00,3,1,0,0,1,1,3.75,0.09
B-IOTAUSDT,1579005000000,1579011300000,0.1937,0.19694679441623025,-1.00,7,1,0,0,0,1,0.80,1.02
B-IOTAUSDT,1580143500000,1580152500000,0.2501,0.25272513783664896,-1.00,10,1,0,0,0,1,0.72,1.30
B-IOTAUSDT,1580601600000,1580625900000,0.3022,0.30670135003448673,-1.00,27,1,0,0,0,1,1.98,1.22
B-IOTAUSDT,1582640100000,1582678800000,0.2545,0.24483384266986274,5.25,43,1,0,0,0,1,3.38,0.40
B-IOTAUSDT,1583625600000,1583669700000,0.2204,0.21132453758115938,5.25,49,1,0,0,0,1,3.17,0.13
B-IOTAUSDT,1583946000000,1583956800000,0.1891,0.19306005028826956,-1.00,12,1,0,0,1,1,1.62,1.16
B-IOTAUSDT,1586106000000,1586108700000,0.1473,0.14843767318349407,-1.00,3,1,0,0,0,1,1.41,1.05
B-IOTAUSDT,1589986800000,1589989500000,0.2034,0.19740364407593092,5.25,3,1,0,0,1,1,4.05,0.00
B-IOTAUSDT,1590850800000,1590858000000,0.2084,0.2122532726343533,-1.00,8,1,0,1,0,1,0.00,1.04
B-IOTAUSDT,1590868800000,1590876900000,0.2113,0.21495336319258174,-1.00,9,1,0,0,0,1,0.68,1.23
B-IOTAUSDT,1592901000000,1592925300000,0.2283,0.23051124296929618,-1.00,27,1,0,0,0,1,0.77,1.09
B-IOTAUSDT,1595206800000,1595221200000,0.2467,0.2502080579194495,-1.00,16,1,0,0,1,1,0.20,1.34
B-IOTAUSDT,1595812500000,1595814300000,0.2692,0.2723155095055678,-1.00,2,1,0,0,1,1,0.42,1.22
B-IOTAUSDT,1596276900000,1596303900000,0.3016,0.3060208231374315,-1.00,30,1,0,0,0,1,0.75,1.65
B-IOTAUSDT,1597054500000,1597071600000,0.346,0.3553187140029404,-1.00,19,1,0,0,0,1,0.31,1.13
B-IOTAUSDT,1609620300000,1609626600000,0.2784,0.2872614896361515,-1.00,7,1,0,0,0,1,0.16,1.20
B-IOTAUSDT,1618483500000,1618490700000,2.0661,2.107476002113573,-1.00,8,1,0,1,0,1,0.12,1.09
